"date","high","low","comment","mean"
"1862-01-01",99.5,98.52,"",99.008787488788
"1862-01-02",99.01,98.77,"",98.8899271918025
"1862-01-03",99.01,98.77,"",98.8899271918025
"1862-01-04",98.28,98.04,"",98.1599266503393
"1862-01-05",NA,NA,"Sunday",NA
"1862-01-06",97.8,97.56,"",97.6799262898985
"1862-01-07",97.32,97.09,"",97.2049319736401
"1862-01-08",96.62,96.62,"",96.62
"1862-01-09",95.92,95.92,"",95.92
"1862-01-10",95.69,95.24,"",95.4647348501005
"1862-01-11",96.62,96.15,"",96.3847135182753
"1862-01-12",NA,NA,"Sunday",NA
"1862-01-13",97.09,97.09,"",97.09
"1862-01-14",97.32,96.85,"",97.0847155838652
"1862-01-15",97.56,97.32,"",97.4399261083464
"1862-01-16",97.8,97.56,"",97.6799262898985
"1862-01-17",98.16,98.04,"",98.0999816513744
"1862-01-18",98.28,98.04,"",98.1599266503393
"1862-01-19",NA,NA,"Sunday",NA
"1862-01-20",97.8,97.56,"",97.6799262898985
"1862-01-21",97.8,97.56,"",97.6799262898985
"1862-01-22",97.44,97.21,"",97.3249320575155
"1862-01-23",96.74,96.39,"",96.5648414279235
"1862-01-24",96.74,96.62,"",96.6799813818765
"1862-01-25",97.09,96.85,"",96.9699257502036
"1862-01-26",NA,NA,"Sunday",NA
"1862-01-27",97.09,96.85,"",96.9699257502036
"1862-01-28",96.74,96.74,"",96.74
"1862-01-29",96.85,96.74,"",96.7949843741916
"1862-01-30",96.85,96.62,"",96.7349316431247
"1862-01-31",96.62,96.5,"",96.5599813587388
"1862-02-01",96.62,96.62,"",96.62
"1862-02-02",NA,NA,"Sunday",NA
"1862-02-03",96.74,96.62,"",96.6799813818765
"1862-02-04",96.62,96.5,"",96.5599813587388
"1862-02-05",96.74,96.62,"",96.6799813818765
"1862-02-06",96.74,96.62,"",96.6799813818765
"1862-02-07",96.74,96.5,"",96.6199254812381
"1862-02-08",96.62,96.5,"",96.5599813587388
"1862-02-09",NA,NA,"Sunday",NA
"1862-02-10",96.5,96.27,"",96.3849313949022
"1862-02-11",96.27,96.15,"",96.2099812909242
"1862-02-12",96.15,96.04,"",96.094984260366
"1862-02-13",95.92,95.81,"",95.8649842226034
"1862-02-14",95.81,95.58,"",95.6949309002311
"1862-02-15",95.58,95.47,"",95.5249841664473
"1862-02-16",NA,NA,"Sunday",NA
"1862-02-17",96.39,96.27,"",96.3299813142305
"1862-02-18",96.74,96.39,"",96.5648414279235
"1862-02-19",97.09,96.85,"",96.9699257502036
"1862-02-20",96.85,96.74,"",96.7949843741916
"1862-02-21",96.97,96.97,"",96.97
"1862-02-22",97.09,97.09,"",97.09
"1862-02-23",NA,NA,"Sunday",NA
"1862-02-24",97.09,96.85,"",96.9699257502036
"1862-02-25",97.09,96.97,"",97.0299814490347
"1862-02-26",97.21,96.97,"",97.089925841974
"1862-02-27",97.92,97.8,"",97.8599816063747
"1862-02-28",97.92,97.8,"",97.8599816063747
"1862-03-01",97.68,97.56,"",97.6199815611537
"1862-03-02",NA,NA,"Sunday",NA
"1862-03-03",98.04,97.68,"",97.8598344572481
"1862-03-04",98.16,98.04,"",98.0999816513744
"1862-03-05",98.04,98.04,"",98.04
"1862-03-06",98.04,97.92,"",97.9799816289021
"1862-03-07",98.04,97.92,"",97.9799816289021
"1862-03-08",98.28,98.16,"",98.2199816737918
"1862-03-09",NA,NA,"Sunday",NA
"1862-03-10",98.04,98.04,"",98.04
"1862-03-11",98.4,98.28,"",98.3399816961544
"1862-03-12",98.4,98.4,"",98.4
"1862-03-13",98.52,98.52,"",98.52
"1862-03-14",98.52,98.4,"",98.4599817184626
"1862-03-15",98.52,98.52,"",98.52
"1862-03-16",NA,NA,"Sunday",NA
"1862-03-17",98.52,98.4,"",98.4599817184626
"1862-03-18",98.64,98.52,"",98.5799817407165
"1862-03-19",98.52,98.4,"",98.4599817184626
"1862-03-20",98.77,98.64,"",98.7049785978397
"1862-03-21",98.77,98.52,"",98.6449208018335
"1862-03-22",98.77,98.64,"",98.7049785978397
"1862-03-23",NA,NA,"Sunday",NA
"1862-03-24",98.77,98.64,"",98.7049785978397
"1862-03-25",98.89,98.77,"",98.8299817869052
"1862-03-26",98.77,98.64,"",98.7049785978397
"1862-03-27",98.77,98.28,"",98.5246953814119
"1862-03-28",98.77,98.64,"",98.7049785978397
"1862-03-29",98.52,98.52,"",98.52
"1862-03-30",NA,NA,"Sunday",NA
"1862-03-31",98.64,98.28,"",98.4598354660417
"1862-04-01",98.16,98.04,"",98.0999816513744
"1862-04-02",98.04,97.92,"",97.9799816289021
"1862-04-03",98.28,98.16,"",98.2199816737918
"1862-04-04",98.28,98.16,"",98.2199816737918
"1862-04-05",98.16,98.04,"",98.0999816513744
"1862-04-06",NA,NA,"Sunday",NA
"1862-04-07",97.92,97.8,"",97.8599816063747
"1862-04-08",99.01,97.92,"",98.4634917113952
"1862-04-09",98.28,98.16,"",98.2199816737918
"1862-04-10",98.28,98.16,"",98.2199816737918
"1862-04-11",98.16,98.04,"",98.0999816513744
"1862-04-12",98.28,98.04,"",98.1599266503393
"1862-04-13",NA,NA,"Sunday",NA
"1862-04-14",98.28,98.16,"",98.2199816737918
"1862-04-15",98.28,98.16,"",98.2199816737918
"1862-04-16",98.4,98.4,"",98.4
"1862-04-17",98.52,98.4,"",98.4599817184626
"1862-04-18",98.52,98.52,"",98.52
"1862-04-19",98.52,98.4,"",98.4599817184626
"1862-04-20",NA,NA,"Sunday",NA
"1862-04-21",98.4,98.4,"",98.4
"1862-04-22",98.4,98.4,"",98.4
"1862-04-23",98.4,98.28,"",98.3399816961544
"1862-04-24",98.52,98.4,"",98.4599817184626
"1862-04-25",98.52,98.52,"",98.52
"1862-04-26",98.52,98.4,"",98.4599817184626
"1862-04-27",NA,NA,"Sunday",NA
"1862-04-28",98.4,98.28,"",98.3399816961544
"1862-04-29",98.28,98.28,"",98.28
"1862-04-30",98.04,98.04,"",98.04
"1862-05-01",97.92,97.8,"",97.8599816063747
"1862-05-02",97.8,97.56,"",97.6799262898985
"1862-05-03",97.56,97.32,"",97.4399261083464
"1862-05-04",NA,NA,"Sunday",NA
"1862-05-05",96.97,96.39,"",96.6795650590134
"1862-05-06",97.44,96.74,"",97.0893691399836
"1862-05-07",97.68,97.32,"",97.4998338460123
"1862-05-08",97.32,97.09,"",97.2049319736401
"1862-05-09",96.97,96.85,"",96.9099814260637
"1862-05-10",97.8,96.74,"",97.2685560702943
"1862-05-11",NA,NA,"Sunday",NA
"1862-05-12",96.74,96.5,"",96.6199254812381
"1862-05-13",96.85,96.74,"",96.7949843741916
"1862-05-14",96.85,96.85,"",96.85
"1862-05-15",96.85,96.5,"",96.6748416083522
"1862-05-16",97.09,96.62,"",96.8547149084648
"1862-05-17",97.09,96.97,"",97.0299814490347
"1862-05-18",NA,NA,"Sunday",NA
"1862-05-19",96.85,96.85,"",96.85
"1862-05-20",96.85,96.74,"",96.7949843741916
"1862-05-21",96.85,96.62,"",96.7349316431247
"1862-05-22",96.62,96.5,"",96.5599813587388
"1862-05-23",96.74,96.62,"",96.6799813818765
"1862-05-24",96.74,96.5,"",96.6199254812381
"1862-05-25",NA,NA,"Sunday",NA
"1862-05-26",96.15,96.15,"",96.15
"1862-05-27",96.15,96.04,"",96.094984260366
"1862-05-28",96.27,96.15,"",96.2099812909242
"1862-05-29",96.39,96.27,"",96.3299813142305
"1862-05-30",96.5,96.5,"",96.5
"1862-05-31",96.62,96.5,"",96.5599813587388
"1862-06-01",NA,NA,"Sunday",NA
"1862-06-02",96.62,96.5,"",96.5599813587388
"1862-06-03",96.62,96.62,"",96.62
"1862-06-04",96.62,96.5,"",96.5599813587388
"1862-06-05",96.5,96.15,"",96.3248410328302
"1862-06-06",96.15,95.92,"",96.0349311448704
"1862-06-07",96.15,96.04,"",96.094984260366
"1862-06-08",NA,NA,"Sunday",NA
"1862-06-09",95.92,95.81,"",95.8649842226034
"1862-06-10",95.92,95.81,"",95.8649842226034
"1862-06-11",96.74,95.69,"",96.213567650306
"1862-06-12",95.47,95.01,"",95.2397222801495
"1862-06-13",95.01,94.9,"",94.9549840714009
"1862-06-14",94.67,94.56,"",94.6149840141613
"1862-06-15",NA,NA,"Sunday",NA
"1862-06-16",93.9,93.68,"",93.7899354941669
"1862-06-17",94.34,93.9,"",94.1197428810768
"1862-06-18",94.9,94.45,"",94.6747326375945
"1862-06-19",94.34,93.79,"",94.0645980164695
"1862-06-20",94.01,93.79,"",93.8999355697329
"1862-06-21",94.01,93.9,"",93.9549839018666
"1862-06-22",NA,NA,"Sunday",NA
"1862-06-23",93.68,92.59,"",93.1334053924799
"1862-06-24",92.38,91.95,"",92.1647492265888
"1862-06-25",92.38,91.95,"",92.1647492265888
"1862-06-26",91.85,91.53,"",91.6898603990648
"1862-06-27",91.43,91.32,"",91.3749834473309
"1862-06-28",91.74,91.64,"",91.6899863671055
"1862-06-29",NA,NA,"Sunday",NA
"1862-06-30",91.85,91.53,"",91.6898603990648
"1862-07-01",91.95,91.53,"",91.7397596465131
"1862-07-02",91.85,91.43,"",91.6397593842324
"1862-07-03",91.32,91.32,"",91.32
"1862-07-04",NA,NA,"Holiday",NA
"1862-07-05",91.32,91.01,"",91.1648682333277
"1862-07-06",NA,NA,"Sunday",NA
"1862-07-07",90.91,90.7,"",90.8049392929701
"1862-07-08",89.89,89.69,"",89.7899443144943
"1862-07-09",88.11,85.84,"",86.9675939646487
"1862-07-10",86.49,85.11,"",85.7972254796156
"1862-07-11",87.15,86.21,"",86.6787257635921
"1862-07-12",87.82,87.34,"",87.5796711571813
"1862-07-13",NA,NA,"Sunday",NA
"1862-07-14",86.58,85.93,"",86.254387714481
"1862-07-15",85.65,85.47,"",85.5599526647835
"1862-07-16",85.65,85.29,"",85.4698104596004
"1862-07-17",84.93,84.12,"",84.5240297193644
"1862-07-18",84.03,83.88,"",83.9549664999039
"1862-07-19",84.57,84.39,"",84.4799520596455
"1862-07-20",NA,NA,"Sunday",NA
"1862-07-21",83.51,83.33,"",83.4199514504774
"1862-07-22",83.59,83.25,"",83.4198267799688
"1862-07-23",84.03,83.88,"",83.9549664999039
"1862-07-24",85.47,84.39,"",84.9282832747725
"1862-07-25",87.34,85.84,"",86.5867518734824
"1862-07-26",85.47,85.11,"",85.2898100595844
"1862-07-27",NA,NA,"Sunday",NA
"1862-07-28",85.74,85.02,"",85.3792410366829
"1862-07-29",86.39,85.84,"",86.1145609058073
"1862-07-30",87.43,86.67,"",87.0491705876627
"1862-07-31",87.34,86.67,"",87.0043550634105
"1862-08-01",86.86,86.39,"",86.6246812403947
"1862-08-02",86.96,86.77,"",86.8649480515587
"1862-08-03",NA,NA,"Sunday",NA
"1862-08-04",87.24,86.96,"",87.099887485576
"1862-08-05",87.34,87.15,"",87.244948277823
"1862-08-06",87.24,87.15,"",87.1949883880949
"1862-08-07",87.72,87.05,"",87.3843578679846
"1862-08-08",88.79,87.72,"",88.2533784055885
"1862-08-09",88.89,88.59,"",88.7398732250616
"1862-08-10",NA,NA,"Sunday",NA
"1862-08-11",88.89,88.2,"",88.5443278815757
"1862-08-12",88.11,87.53,"",87.8195211783803
"1862-08-13",87.43,87.34,"",87.3849884133425
"1862-08-14",86.77,86.3,"",86.5346809088703
"1862-08-15",87.15,86.58,"",86.8645324629104
"1862-08-16",87.34,87.24,"",87.2899856799163
"1862-08-17",NA,NA,"Sunday",NA
"1862-08-18",86.86,86.77,"",86.8149883372681
"1862-08-19",87.15,86.86,"",87.0048791735268
"1862-08-20",86.96,86.77,"",86.8649480515587
"1862-08-21",86.77,86.3,"",86.5346809088703
"1862-08-22",86.58,86.02,"",86.2995457693724
"1862-08-23",86.86,86.3,"",86.5795472383634
"1862-08-24",NA,NA,"Sunday",NA
"1862-08-25",86.77,86.39,"",86.5797915220406
"1862-08-26",86.77,86.67,"",86.7199855857921
"1862-08-27",86.77,86.58,"",86.6749479376826
"1862-08-28",86.58,86.49,"",86.5349882995312
"1862-08-29",86.21,86.21,"",86.21
"1862-08-30",86.49,86.39,"",86.439985539101
"1862-08-31",NA,NA,"Sunday",NA
"1862-09-01",85.84,85.47,"",85.6548002157497
"1862-09-02",85.84,85.65,"",85.7449473730086
"1862-09-03",84.93,84.75,"",84.8399522630701
"1862-09-04",84.93,84.84,"",84.8849880720967
"1862-09-05",84.57,83.95,"",84.2594297393473
"1862-09-06",84.21,83.88,"",84.0448380330404
"1862-09-07",NA,NA,"Sunday",NA
"1862-09-08",84.21,83.68,"",83.9445817191318
"1862-09-09",84.3,84.12,"",84.2099519059357
"1862-09-10",84.3,84.21,"",84.2549879829081
"1862-09-11",84.21,84.12,"",84.164987970058
"1862-09-12",84.39,84.21,"",84.2999519572817
"1862-09-13",84.75,84.57,"",84.659952161574
"1862-09-14",NA,NA,"Sunday",NA
"1862-09-15",85.11,84.93,"",85.0199523641362
"1862-09-16",85.84,84.93,"",85.3837876882959
"1862-09-17",85.84,85.11,"",85.4742206750082
"1862-09-18",85.84,85.56,"",85.6998856475316
"1862-09-19",85.56,85.47,"",85.5149881599711
"1862-09-20",85.65,85.38,"",85.5148934396811
"1862-09-21",NA,NA,"Sunday",NA
"1862-09-22",85.38,85.11,"",85.2448931021677
"1862-09-23",84.93,84.21,"",84.5692337673696
"1862-09-24",84.3,84.03,"",84.1648917304597
"1862-09-25",83.33,82.82,"",83.0746086358521
"1862-09-26",83.16,82.99,"",83.0749565151858
"1862-09-27",82.39,82.39,"",82.39
"1862-09-28",NA,NA,"Sunday",NA
"1862-09-29",82.14,80.97,"",81.5529018490452
"1862-09-30",82.3,80.65,"",81.4708229981753
"1862-10-01",81.17,80.81,"",80.9897999750585
"1862-10-02",81.47,81.3,"",81.3849556122014
"1862-10-03",81.72,81.55,"",81.6349557481353
"1862-10-04",81.63,81.3,"",81.4648329035296
"1862-10-05",NA,NA,"Sunday",NA
"1862-10-06",81.38,80.56,"",80.9689619545663
"1862-10-07",81.3,80.73,"",81.0144987023927
"1862-10-08",80.48,80.08,"",80.2797508715616
"1862-10-09",79.84,79.05,"",79.4440180252737
"1862-10-10",78.59,77.52,"",78.053166495665
"1862-10-11",78.12,77.97,"",78.0449639630899
"1862-10-12",NA,NA,"Sunday",NA
"1862-10-13",77.52,77.37,"",77.4449636838962
"1862-10-14",76.34,75.19,"",75.7628180574086
"1862-10-15",75.76,75.33,"",75.5446940559031
"1862-10-16",75.76,75.47,"",75.614860973224
"1862-10-17",75.76,75.47,"",75.614860973224
"1862-10-18",76.92,76.78,"",76.8499681197071
"1862-10-19",NA,NA,"Sunday",NA
"1862-10-20",77.75,77.22,"",77.4845468464519
"1862-10-21",77.97,77.07,"",77.5186938744455
"1862-10-22",75.19,74.91,"",75.0498694202729
"1862-10-23",75.47,75.19,"",75.3298699056357
"1862-10-24",76.34,75.76,"",76.0494470722832
"1862-10-25",76.92,76.19,"",76.5541298690019
"1862-10-26",NA,NA,"Sunday",NA
"1862-10-27",76.92,76.19,"",76.5541298690019
"1862-10-28",75.97,75.61,"",75.7897862511829
"1862-10-29",76.19,75.9,"",76.0448617593589
"1862-10-30",76.78,76.48,"",76.6298531905158
"1862-10-31",77.22,76.92,"",77.0698540286667
"1862-11-01",77.15,76.19,"",76.668497441909
"1862-11-02",NA,NA,"Sunday",NA
"1862-11-03",76.63,76.05,"",76.3394491727574
"1862-11-04",77.22,76.05,"",76.632767143044
"1862-11-05",76.05,75.61,"",75.8296808644215
"1862-11-06",76.05,75.76,"",75.9048615043859
"1862-11-07",76.05,75.76,"",75.9048615043859
"1862-11-08",75.76,75.47,"",75.614860973224
"1862-11-09",NA,NA,"Sunday",NA
"1862-11-10",75.61,75.05,"",75.3294796211948
"1862-11-11",76.34,75.33,"",75.8333185347971
"1862-11-12",76.05,75.76,"",75.9048615043859
"1862-11-13",76.05,75.76,"",75.9048615043859
"1862-11-14",76.34,75.76,"",76.0494470722832
"1862-11-15",75.9,75.76,"",75.8299676908807
"1862-11-16",NA,NA,"Sunday",NA
"1862-11-17",75.76,75.61,"",75.684962839391
"1862-11-18",76.12,75.76,"",75.9397866733901
"1862-11-19",76.92,76.34,"",76.6294512573331
"1862-11-20",76.78,76.63,"",76.7049633335419
"1862-11-21",76.78,76.56,"",76.6699210903467
"1862-11-22",76.63,76.48,"",76.5549632616985
"1862-11-23",NA,NA,"Sunday",NA
"1862-11-24",76.85,76.48,"",76.6647767883009
"1862-11-25",77,76.92,"",76.9599896049889
"1862-11-26",77.37,77.22,"",77.2949636134205
"1862-11-27",NA,NA,"Thanksgiving",NA
"1862-11-28",77.37,77.22,"",77.2949636134205
"1862-11-29",77.52,77.37,"",77.4449636838962
"1862-11-30",NA,NA,"Sunday",NA
"1862-12-01",77.82,76.05,"",76.9299096580777
"1862-12-02",76.34,76.05,"",76.1948620315044
"1862-12-03",76.34,75.76,"",76.0494470722832
"1862-12-04",75.19,74.63,"",74.909476703552
"1862-12-05",76.05,75.47,"",75.7594449557282
"1862-12-06",76.63,75.76,"",76.1937582745463
"1862-12-07",NA,NA,"Sunday",NA
"1862-12-08",76.12,76.05,"",76.0849919497926
"1862-12-09",75.4,75.19,"",75.2949267879317
"1862-12-10",75.69,75.47,"",75.579919952326
"1862-12-11",75.69,75.61,"",75.6499894249827
"1862-12-12",76.05,75.9,"",75.9749629812348
"1862-12-13",76.26,75.76,"",76.0095888687736
"1862-12-14",NA,NA,"Sunday",NA
"1862-12-15",75.83,75.61,"",75.7199201003276
"1862-12-16",75.76,75.26,"",75.509586146396
"1862-12-17",75.61,75.19,"",75.3997075591146
"1862-12-18",75.69,75.33,"",75.5097854585749
"1862-12-19",75.61,75.33,"",75.4698701469666
"1862-12-20",75.76,75.26,"",75.509586146396
"1862-12-21",NA,NA,"Sunday",NA
"1862-12-22",75.61,75.4,"",75.5049269915547
"1862-12-23",75.69,75.61,"",75.6499894249827
"1862-12-24",75.76,75.69,"",75.7249919115215
"1862-12-25",NA,NA,"Christmas",NA
"1862-12-26",75.83,75.76,"",75.7949919189916
"1862-12-27",75.83,75.4,"",75.6146943391296
"1862-12-28",NA,NA,"Sunday",NA
"1862-12-29",75.83,75.33,"",75.5795865296973
"1862-12-30",75.4,75.19,"",75.2949267879317
"1862-12-31",75.05,74.84,"",74.9449264460244
"1863-01-01",NA,NA,"Holiday",NA
"1863-01-02",74.84,74.7,"",74.7699672328403
"1863-01-03",74.77,74.35,"",74.5597042644349
"1863-01-04",NA,NA,"Sunday",NA
"1863-01-05",74.28,73.94,"",74.109805019309
"1863-01-06",74.63,74.28,"",74.4547943385784
"1863-01-07",74.63,74.07,"",74.3494727620849
"1863-01-08",73.6,72.99,"",73.29436540417
"1863-01-09",72.46,72.2,"",72.3298831742455
"1863-01-10",73.06,72.07,"",72.5633116664337
"1863-01-11",NA,NA,"Sunday",NA
"1863-01-12",71.11,70.3,"",70.7038400654448
"1863-01-13",70.42,69.44,"",69.9282832622109
"1863-01-14",68.14,67.57,"",67.8544014784597
"1863-01-15",67.51,67.23,"",67.3698545345024
"1863-01-16",68.73,68.61,"",68.6699737876752
"1863-01-17",68.08,67.74,"",67.9097872180439
"1863-01-18",NA,NA,"Sunday",NA
"1863-01-19",67.68,67.23,"",67.4546247487895
"1863-01-20",67.68,67.23,"",67.4546247487895
"1863-01-21",67.68,67.34,"",67.5097859572966
"1863-01-22",67.91,67.34,"",67.6243994428047
"1863-01-23",68.03,67.57,"",67.7996098808835
"1863-01-24",67.4,66.67,"",67.0340062953125
"1863-01-25",NA,NA,"Sunday",NA
"1863-01-26",67.17,65.9,"",66.5319697589061
"1863-01-27",65.25,64.62,"",64.9342359622411
"1863-01-28",65.57,64.94,"",65.2542397090028
"1863-01-29",65.36,64.41,"",64.8832613237035
"1863-01-30",65.36,63.19,"",64.2658416267927
"1863-01-31",62.89,62.21,"",62.5490759324229
"1863-02-01",NA,NA,"Sunday",NA
"1863-02-02",63.8,62.89,"",63.3433658720469
"1863-02-03",64.73,64.46,"",64.5948589285556
"1863-02-04",63.69,63.09,"",63.389290104875
"1863-02-05",63.85,63.29,"",63.5693833539385
"1863-02-06",63.59,63.09,"",63.3395066289595
"1863-02-07",63.85,63.34,"",63.5944887549228
"1863-02-08",NA,NA,"Sunday",NA
"1863-02-09",64.73,63.9,"",64.3136610682365
"1863-02-10",65.57,64.99,"",65.2793558485376
"1863-02-11",65.57,65.04,"",65.3044623283892
"1863-02-12",64.88,64.73,"",64.8049566005564
"1863-02-13",64.46,64.1,"",64.2797479771039
"1863-02-14",64.41,64.1,"",64.2548130492961
"1863-02-15",NA,NA,"Sunday",NA
"1863-02-16",64.15,63.49,"",63.8191468134759
"1863-02-17",63.19,62.79,"",62.9896824884837
"1863-02-18",62.31,61.73,"",62.0193219891995
"1863-02-19",61.92,60.98,"",61.4482025774554
"1863-02-20",61.54,61.07,"",61.3045495864703
"1863-02-21",61.73,61.16,"",61.4443390394917
"1863-02-22",NA,NA,"Sunday",NA
"1863-02-23",61.16,60.65,"",60.9044661744933
"1863-02-24",59.61,58.31,"",58.9564169535429
"1863-02-25",58.31,58.01,"",58.1598065677664
"1863-02-26",59,57.97,"",58.4827324943013
"1863-02-27",59.04,58.48,"",58.7593328757228
"1863-02-28",58.31,57.97,"",58.1397514614571
"1863-03-01",NA,NA,"Sunday",NA
"1863-03-02",58.31,58.22,"",58.264982622498
"1863-03-03",58.48,58.22,"",58.3498551840534
"1863-03-04",60.61,59.52,"",60.0625274193486
"1863-03-05",63.69,63.29,"",63.4896849889807
"1863-03-06",66.67,64.94,"",65.7993145860958
"1863-03-07",64.62,64.31,"",64.4648136583051
"1863-03-08",NA,NA,"Sunday",NA
"1863-03-09",64.21,63.59,"",63.899248039394
"1863-03-10",62.5,61.35,"",61.9223303825042
"1863-03-11",63.34,63.09,"",63.2148764137051
"1863-03-12",63.09,62.45,"",62.7691843184218
"1863-03-13",62.89,62.02,"",62.4534850909059
"1863-03-14",63.39,62.99,"",63.1896834934311
"1863-03-15",NA,NA,"Sunday",NA
"1863-03-16",64.73,64.31,"",64.5196582446002
"1863-03-17",64.67,64.41,"",64.5398690733101
"1863-03-18",65.2,64.52,"",64.8591088437083
"1863-03-19",64.57,64.15,"",64.3596573949862
"1863-03-20",64.73,64.52,"",64.6249147001371
"1863-03-21",64.99,64.57,"",64.7796596162715
"1863-03-22",NA,NA,"Sunday",NA
"1863-03-23",66.23,65.15,"",65.6877804465945
"1863-03-24",68.73,62.89,"",65.7451876565882
"1863-03-25",71.68,70.55,"",71.1127555365421
"1863-03-26",71.94,71.3,"",71.6192851123215
"1863-03-27",71.43,70.98,"",71.2046445114362
"1863-03-28",70.3,69.87,"",70.0846702210975
"1863-03-29",NA,NA,"Sunday",NA
"1863-03-30",69.32,67.91,"",68.6113780651577
"1863-03-31",67.34,66.67,"",67.0041625572621
"1863-04-01",64.1,63.34,"",63.7188669076907
"1863-04-02",65.25,63.69,"",64.4652813536093
"1863-04-03",65.36,65.15,"",65.25491552366
"1863-04-04",64.62,64.41,"",64.5149145546981
"1863-04-05",NA,NA,"Sunday",NA
"1863-04-06",66.23,65.41,"",65.8187230201255
"1863-04-07",66.67,65.41,"",66.0369949346576
"1863-04-08",68.73,68.03,"",68.3791042643877
"1863-04-09",68.38,67.57,"",67.9737934795462
"1863-04-10",68.26,67.11,"",67.682557575789
"1863-04-11",66.45,65.57,"",66.0085335392326
"1863-04-12",NA,NA,"Sunday",NA
"1863-04-13",63.69,63.49,"",63.5899213712362
"1863-04-14",64.52,64.26,"",64.3898687683086
"1863-04-15",65.79,64.94,"",65.3636183208977
"1863-04-16",65.79,65.04,"",65.4139251230195
"1863-04-17",65.25,65.04,"",65.1449153810181
"1863-04-18",66.12,65.52,"",65.8193163136781
"1863-04-19",NA,NA,"Sunday",NA
"1863-04-20",67.23,66.34,"",66.7835174275809
"1863-04-21",68.49,68.03,"",68.2596125098875
"1863-04-22",68.61,68.03,"",68.3193845112791
"1863-04-23",67.4,66.67,"",67.0340062953125
"1863-04-24",66.01,65.79,"",65.8999081941697
"1863-04-25",65.79,64.94,"",65.3636183208977
"1863-04-26",NA,NA,"Sunday",NA
"1863-04-27",66.67,64.99,"",65.8246405231354
"1863-04-28",66.83,66.39,"",66.6096366901967
"1863-04-29",66.67,66.39,"",66.5298526978679
"1863-04-30",NA,NA,"National Fast",NA
"1863-05-01",66.34,66.01,"",66.1747942951091
"1863-05-02",66.72,66.45,"",66.5848631447118
"1863-05-03",NA,NA,"Sunday",NA
"1863-05-04",67.45,66.67,"",67.0588659313592
"1863-05-05",67.34,66.01,"",66.6716836445578
"1863-05-06",65.68,64.94,"",65.3089519131949
"1863-05-07",64.83,64.62,"",64.7249148319254
"1863-05-08",64.83,64.73,"",64.7799807039181
"1863-05-09",67.11,66.56,"",66.8344342386468
"1863-05-10",NA,NA,"Sunday",NA
"1863-05-11",67.34,67.11,"",67.2249016362241
"1863-05-12",67.34,67,"",67.1697848738553
"1863-05-13",66.78,66.72,"",66.7499932584266
"1863-05-14",66.78,66.67,"",66.7249773323304
"1863-05-15",66.78,66.67,"",66.7249773323304
"1863-05-16",66.78,66.56,"",66.6699092544755
"1863-05-17",NA,NA,"Sunday",NA
"1863-05-18",66.78,66.67,"",66.7249773323304
"1863-05-19",67.51,67.06,"",67.2846238006872
"1863-05-20",67.28,67.11,"",67.1949462385379
"1863-05-21",67.23,66.67,"",66.9494144858639
"1863-05-22",67.34,66.78,"",67.059415446304
"1863-05-23",67.34,66.89,"",67.1146228477818
"1863-05-24",NA,NA,"Sunday",NA
"1863-05-25",68.61,68.26,"",68.4347762471683
"1863-05-26",69.69,68.97,"",69.3290653333794
"1863-05-27",69.63,69.08,"",69.3544547956366
"1863-05-28",69.69,69.5,"",69.5949351605417
"1863-05-29",69.2,68.91,"",69.0548477661055
"1863-05-30",69.03,68.85,"",68.9399412532387
"1863-05-31",NA,NA,"Sunday",NA
"1863-06-01",68.49,67.8,"",68.1441266728101
"1863-06-02",68.14,67.91,"",68.0249027930213
"1863-06-03",68.14,68.08,"",68.1099933930403
"1863-06-04",68.49,68.26,"",68.374903290608
"1863-06-05",68.49,68.38,"",68.4349778987325
"1863-06-06",68.91,68.79,"",68.8499738562042
"1863-06-07",NA,NA,"Sunday",NA
"1863-06-08",69.93,69.93,"",69.93
"1863-06-09",70.36,70.24,"",70.2999743954434
"1863-06-10",71.17,70.98,"",71.0749365106997
"1863-06-11",70.55,70.42,"",70.4849700290779
"1863-06-12",70.8,70.73,"",70.7649913445907
"1863-06-13",70.3,70.18,"",70.2399743735717
"1863-06-14",NA,NA,"Sunday",NA
"1863-06-15",69.2,68.49,"",68.8440847132126
"1863-06-16",67.68,67.4,"",67.5398549006437
"1863-06-17",68.73,68.61,"",68.6699737876752
"1863-06-18",69.87,69.14,"",69.5040416091036
"1863-06-19",69.93,69.57,"",69.7497677415488
"1863-06-20",69.69,69.69,"",69.69
"1863-06-21",NA,NA,"Sunday",NA
"1863-06-22",69.75,69.5,"",69.624887791651
"1863-06-23",69.75,69.69,"",69.7199935456107
"1863-06-24",69.87,69.44,"",69.6546681852695
"1863-06-25",69.08,68.61,"",68.8445989166907
"1863-06-26",69.08,68.97,"",69.0249780876459
"1863-06-27",68.97,68.85,"",68.9099738789676
"1863-06-28",NA,NA,"Sunday",NA
"1863-06-29",68.26,67.97,"",68.1148456652439
"1863-06-30",68.43,68.14,"",68.2848460494713
"1863-07-01",69.08,68.97,"",69.0249780876459
"1863-07-02",69.5,69.32,"",69.4099416510344
"1863-07-03",69.44,69.32,"",69.379974055919
"1863-07-04",NA,NA,"Holiday",NA
"1863-07-05",NA,NA,"Sunday",NA
"1863-07-06",72.46,71.81,"",72.1342678620918
"1863-07-07",75.47,72.2,"",73.8168950850684
