"series","date","price","price_clean","price_orig","gold_rate","accrued_interest","current_yield_currency","current_yield_gold","ytm_currency","duration_currency","convexity_currency","maturity","ytm_gold","duration_gold","convexity_gold","ytm_gold4pct","duration_gold4pct","convexity_gold4pct","ytm_gold5pct","duration_gold5pct","convexity_gold5pct","ytm_gold6pct","duration_gold6pct","convexity_gold6pct","ytm_gold1879","duration_gold1879","convexity_gold1879","ytm_actual","duration_actual","convexity_actual"
"Kentucky 6 per cents","1860-01-27",102.5,102.071428571429,102.5,1,0.428571428571429,0.0587823652904129,0.0587823652904129,0.0565619164083705,8.15359117042895,80.1737007638358,10.9335616438356,0.0565619164083705,8.15359117042895,80.1737007638358,0.0565619164083705,8.15359117042895,80.1737007638358,0.0565619164083705,8.15359117042895,80.1737007638358,0.0565619164083705,8.15359117042895,80.1737007638358,0.0565619164083705,8.15359117042895,80.1737007638358,0.0874932651759229,7.64912417488094,72.0769777223173
"Kentucky 6 per cents","1860-02-03",102.25,101.706043956044,102.25,1,0.543956043956044,0.0589935442046406,0.0589935442046406,0.0569991448470184,8.12861630703196,79.7845454551915,10.9143835616438,0.0569991448470184,8.12861630703196,79.7845454551915,0.0569991448470184,8.12861630703196,79.7845454551915,0.0569991448470184,8.12861630703196,79.7845454551915,0.0569991448470184,8.12861630703196,79.7845454551915,0.0569991448470184,8.12861630703196,79.7845454551915,0.0880402717973788,7.62260930264996,71.6866358466686
"Kentucky 6 per cents","1860-02-10",102,101.340659340659,102,1,0.659340659340659,0.059206245933637,0.059206245933637,0.057439422020658,8.10359995747472,79.3960107531124,10.8952054794521,0.057439422020658,8.10359995747472,79.3960107531124,0.057439422020658,8.10359995747472,79.3960107531124,0.057439422020658,8.10359995747472,79.3960107531124,0.057439422020658,8.10359995747472,79.3960107531124,0.057439422020658,8.10359995747472,79.3960107531124,0.0885872730389987,7.59627362352314,71.2989150358384
"Kentucky 6 per cents","1860-02-17",102,101.225274725275,102,1,0.774725274725275,0.0592737339195571,0.0592737339195571,0.0575764225872335,8.08262334326175,79.0617758507617,10.8760273972603,0.0575764225872335,8.08262334326175,79.0617758507617,0.0575764225872335,8.08262334326175,79.0617758507617,0.0575764225872335,8.08262334326175,79.0617758507617,0.0575764225872335,8.08262334326175,79.0617758507617,0.0575764225872335,8.08262334326175,79.0617758507617,0.0888132245764759,7.57416965723517,70.9690523898823
"Kentucky 6 per cents","1860-02-24",102.5,101.60989010989,102.5,1,0.89010989010989,0.059049370031904,0.059049370031904,0.0571023612763184,8.06978697220539,78.8351462361426,10.8568493150685,0.0571023612763184,8.06978697220539,78.8351462361426,0.0571023612763184,8.06978697220539,78.8351462361426,0.0571023612763184,8.06978697220539,78.8351462361426,0.0571023612763184,8.06978697220539,78.8351462361426,0.0571023612763184,8.06978697220539,78.8351462361426,0.0883909243626577,7.56062881908183,70.7542023349122
"Kentucky 6 per cents","1860-03-02",102.5,101.494505494505,102.5,1,1.00549450549451,0.0591165006496319,0.0591165006496319,0.0572391790935088,8.04881169603505,78.5023748139384,10.8376712328767,0.0572391790935088,8.04881169603505,78.5023748139384,0.0572391790935088,8.04881169603505,78.5023748139384,0.0572391790935088,8.04881169603505,78.5023748139384,0.0572391790935088,8.04881169603505,78.5023748139384,0.0572391790935088,8.04881169603505,78.5023748139384,0.0886175177308157,7.53851553587635,70.425820332286
"Kentucky 6 per cents","1860-03-09",102.5,101.379120879121,102.5,1,1.12087912087912,0.0591837840767438,0.0591837840767438,0.0573766905330209,8.02782656290771,78.170350398464,10.8184931506849,0.0573766905330209,8.02782656290771,78.170350398464,0.0573766905330209,8.02782656290771,78.170350398464,0.0573766905330209,8.02782656290771,78.170350398464,0.0573766905330209,8.02782656290771,78.170350398464,0.0573766905330209,8.02782656290771,78.170350398464,0.0888454218330191,7.51638161119361,70.0981460343874
"Kentucky 6 per cents","1860-03-16",102.5,101.263736263736,102.5,1,1.23626373626374,0.0592512208355941,0.0592512208355941,0.0575149011980096,8.00683148775197,77.8390730499634,10.7993150684932,0.0575149011980096,8.00683148775197,77.8390730499634,0.0575149011980096,8.00683148775197,77.8390730499634,0.0575149011980096,8.00683148775197,77.8390730499634,0.0575149011980096,8.00683148775197,77.8390730499634,0.0575149011980096,8.00683148775197,77.8390730499634,0.0890746469364144,7.49422699235808,69.7711805746375
"Kentucky 6 per cents","1860-03-23",103,101.648351648352,103,1,1.35164835164835,0.059027027027027,0.059027027027027,0.0570392006619228,7.99400904525997,77.6145931258168,10.7801369863014,0.0570392006619228,7.99400904525997,77.6145931258168,0.0570392006619228,7.99400904525997,77.6145931258168,0.0570392006619228,7.99400904525997,77.6145931258168,0.0570392006619228,7.99400904525997,77.6145931258168,0.0570392006619228,7.99400904525997,77.6145931258168,0.0886510338792991,7.48073962340484,69.5590730219429
"Kentucky 6 per cents","1860-03-30",103.5,102.032967032967,103.5,1,1.46703296703297,0.0588045234248788,0.0588045234248788,0.0565647594266825,7.98114631858557,77.3899161570196,10.7609589041096,0.0565647594266825,7.98114631858557,77.3899161570196,0.0565647594266825,7.98114631858557,77.3899161570196,0.0565647594266825,7.98114631858557,77.3899161570196,0.0565647594266825,7.98114631858557,77.3899161570196,0.0565647594266825,7.98114631858557,77.3899161570196,0.088227672737246,7.46729702095971,69.347626744716
"Kentucky 6 per cents","1860-04-06",103.5,101.917582417582,103.5,1,1.58241758241758,0.0588710981724082,0.0588710981724082,0.0567018243142869,7.96016976609023,77.0608765957597,10.7417808219178,0.0567018243142869,7.96016976609023,77.0608765957597,0.0567018243142869,7.96016976609023,77.0608765957597,0.0567018243142869,7.96016976609023,77.0608765957597,0.0567018243142869,7.96016976609023,77.0608765957597,0.0567018243142869,7.96016976609023,77.0608765957597,0.0884564596655966,7.44517210705749,69.023180704822
"Kentucky 6 per cents","1860-04-13",104,102.302197802198,104,1,1.6978021978022,0.0586497663676889,0.0586497663676889,0.0562295169143613,7.94710907997109,76.834776728278,10.722602739726,0.0562295169143613,7.94710907997109,76.834776728278,0.0562295169143613,7.94710907997109,76.834776728278,0.0562295169143613,7.94710907997109,76.834776728278,0.0562295169143613,7.94710907997109,76.834776728278,0.0562295169143613,7.94710907997109,76.834776728278,0.0880339058946679,7.43170550789145,68.8124084092899
"Kentucky 6 per cents","1860-04-20",104.5,102.686813186813,104.5,1,1.81318681318681,0.0584300925678206,0.0584300925678206,0.0557562450648928,7.93421330443027,76.6108357937165,10.7034246575342,0.0557562450648928,7.93421330443027,76.6108357937165,0.0557562450648928,7.93421330443027,76.6108357937165,0.0557562450648928,7.93421330443027,76.6108357937165,0.0557562450648928,7.93421330443027,76.6108357937165,0.0557562450648928,7.93421330443027,76.6108357937165,0.0876190320682089,7.41780926540682,68.5978138066826
"Kentucky 6 per cents","1860-04-27",104.5,102.571428571429,104.5,1,1.92857142857143,0.0584958217270195,0.0584958217270195,0.0558921642250107,7.91325514609857,76.2840331608346,10.6842465753425,0.0558921642250107,7.91325514609857,76.2840331608346,0.0558921642250107,7.91325514609857,76.2840331608346,0.0558921642250107,7.91325514609857,76.2840331608346,0.0558921642250107,7.91325514609857,76.2840331608346,0.0558921642250107,7.91325514609857,76.2840331608346,0.0878482510219773,7.39566079315495,68.2753887362829
"Kentucky 6 per cents","1860-05-04",104,101.956043956044,104,1,2.04395604395604,0.0588488898469498,0.0588488898469498,0.0566421879066208,7.88416128115447,75.854374316316,10.6650684931507,0.0566421879066208,7.88416128115447,75.854374316316,0.0566421879066208,7.88416128115447,75.854374316316,0.0566421879066208,7.88416128115447,75.854374316316,0.0566421879066208,7.88416128115447,75.854374316316,0.0566421879066208,7.88416128115447,75.854374316316,0.0887265155238271,7.36522702808358,67.8455308842123
"Kentucky 6 per cents","1860-05-11",104,101.840659340659,104,1,2.15934065934066,0.0589155651470191,0.0589155651470191,0.0567811699678369,7.8631584789084,75.5290689293932,10.6458904109589,0.0567811699678369,7.8631584789084,75.5290689293932,0.0567811699678369,7.8631584789084,75.5290689293932,0.0567811699678369,7.8631584789084,75.5290689293932,0.0567811699678369,7.8631584789084,75.5290689293932,0.0567811699678369,7.8631584789084,75.5290689293932,0.0889601278459061,7.34302431994299,67.5246511271264
"Kentucky 6 per cents","1860-05-18",104,101.725274725275,104,1,2.27472527472527,0.0589823917035757,0.0589823917035757,0.0569116320927105,7.84299954743411,75.2142312817369,10.6267123287671,0.0569116320927105,7.84299954743411,75.2142312817369,0.0569116320927105,7.84299954743411,75.2142312817369,0.0569116320927105,7.84299954743411,75.2142312817369,0.0569116320927105,7.84299954743411,75.2142312817369,0.0569116320927105,7.84299954743411,75.2142312817369,0.0891951295581302,7.32079991658776,67.2044798116808
"Kentucky 6 per cents","1860-05-25",104.5,102.10989010989,104.5,1,2.39010989010989,0.0587602238484718,0.0587602238484718,0.0564429051567336,7.82932273238166,74.984302977274,10.6075342465753,0.0564429051567336,7.82932273238166,74.984302977274,0.0564429051567336,7.82932273238166,74.984302977274,0.0564429051567336,7.82932273238166,74.984302977274,0.0564429051567336,7.82932273238166,74.984302977274,0.0564429051567336,7.82932273238166,74.984302977274,0.0887707921030888,7.30734849910419,66.9974164919873
"Kentucky 6 per cents","1860-06-01",105,102.494505494505,105,1,2.50549450549451,0.0585397233837247,0.0585397233837247,0.055966098616749,7.81646175417085,74.7639214224376,10.5883561643836,0.055966098616749,7.81646175417085,74.7639214224376,0.055966098616749,7.81646175417085,74.7639214224376,0.055966098616749,7.81646175417085,74.7639214224376,0.055966098616749,7.81646175417085,74.7639214224376,0.055966098616749,7.81646175417085,74.7639214224376,0.0883566435952486,7.29332316031743,66.7852259067926
"Kentucky 6 per cents","1860-06-08",106,103.379120879121,106,1,2.62087912087912,0.0580387988307202,0.0580387988307202,0.0548951313478985,7.81053867161635,74.6342847177658,10.5691780821918,0.0548951313478985,7.81053867161635,74.6342847177658,0.0548951313478985,7.81053867161635,74.6342847177658,0.0548951313478985,7.81053867161635,74.6342847177658,0.0548951313478985,7.81053867161635,74.6342847177658,0.0548951313478985,7.81053867161635,74.6342847177658,0.0872841200283321,7.28834181909195,66.6869789955351
"Kentucky 6 per cents","1860-06-15",106,103.263736263736,106,1,2.73626373626374,0.0581036501010961,0.0581036501010961,0.0550310438334776,7.78958947907121,74.3127781645975,10.55,0.0550310438334776,7.78958947907121,74.3127781645975,0.0550310438334776,7.78958947907121,74.3127781645975,0.0550310438334776,7.78958947907121,74.3127781645975,0.0550310438334776,7.78958947907121,74.3127781645975,0.0550310438334776,7.78958947907121,74.3127781645975,0.087516317917007,7.26617807239182,66.3700767695005
"Kentucky 6 per cents","1860-06-22",106.5,103.648351648352,106.5,1,2.85164835164835,0.0578880407124682,0.0578880407124682,0.054557449647298,7.77662962220302,74.0920765654207,10.5308219178082,0.054557449647298,7.77662962220302,74.0920765654207,0.054557449647298,7.77662962220302,74.0920765654207,0.054557449647298,7.77662962220302,74.0920765654207,0.054557449647298,7.77662962220302,74.0920765654207,0.054557449647298,7.77662962220302,74.0920765654207,0.0870982883266285,7.25254911201865,66.162334338002
"Kentucky 6 per cents","1860-06-29",105.5,102.532967032967,105.5,1,2.96703296703297,0.0585177643213118,0.0585177643213118,0.0559205653173266,7.73956449880615,73.5711122499133,10.5116438356164,0.0559205653173266,7.73956449880615,73.5711122499133,0.0559205653173266,7.73956449880615,73.5711122499133,0.0559205653173266,7.73956449880615,73.5711122499133,0.0559205653173266,7.73956449880615,73.5711122499133,0.0559205653173266,7.73956449880615,73.5711122499133,0.0886441112453134,7.21301908095195,65.6279790936711
"Kentucky 6 per cents","1860-07-06",105,104.91847826087,105,1,0.0815217391304348,0.0571872571872572,0.0571872571872572,0.0530062547230969,7.98083962454552,75.8583687496899,10.4924657534247,0.0530062547230969,7.98083962454552,75.8583687496899,0.0530062547230969,7.98083962454552,75.8583687496899,0.0530062547230969,7.98083962454552,75.8583687496899,0.0530062547230969,7.98083962454552,75.8583687496899,0.0530062547230969,7.98083962454552,75.8583687496899,0.0856153528383272,7.44114377974581,67.7389762455853
"Kentucky 6 per cents","1860-07-13",103.25,103.054347826087,103.25,1,0.195652173913043,0.0582217065710368,0.0582217065710368,0.0552670129146245,7.93520932254907,75.2128849791222,10.4732876712329,0.0552670129146245,7.93520932254907,75.2128849791222,0.0552670129146245,7.93520932254907,75.2128849791222,0.0552670129146245,7.93520932254907,75.2128849791222,0.0552670129146245,7.93520932254907,75.2128849791222,0.0552670129146245,7.93520932254907,75.2128849791222,0.0881195305679663,7.39193251476223,67.0637726668838
"Kentucky 6 per cents","1860-07-20",104,103.690217391304,104,1,0.309782608695652,0.0578646679595367,0.0578646679595367,0.0544806433344339,7.92524235315724,75.0267724536807,10.4541095890411,0.0544806433344339,7.92524235315724,75.0267724536807,0.0544806433344339,7.92524235315724,75.0267724536807,0.0544806433344339,7.92524235315724,75.0267724536807,0.0544806433344339,7.92524235315724,75.0267724536807,0.0544806433344339,7.92524235315724,75.0267724536807,0.0873653279726821,7.38186886223316,66.8989969210954
"Kentucky 6 per cents","1860-07-27",104,103.576086956522,104,1,0.423913043478261,0.0579284290061916,0.0579284290061916,0.0546135588536432,7.90452280482211,74.7033992102317,10.4349315068493,0.0546135588536432,7.90452280482211,74.7033992102317,0.0546135588536432,7.90452280482211,74.7033992102317,0.0546135588536432,7.90452280482211,74.7033992102317,0.0546135588536432,7.90452280482211,74.7033992102317,0.0546135588536432,7.90452280482211,74.7033992102317,0.0875954741532633,7.35996740508334,66.5813342468073
"Kentucky 6 per cents","1860-08-03",104,103.461956521739,104,1,0.53804347826087,0.0579923307243788,0.0579923307243788,0.0547471552809725,7.88379478854638,74.3807737333605,10.4157534246575,0.0547471552809725,7.88379478854638,74.3807737333605,0.0547471552809725,7.88379478854638,74.3807737333605,0.0547471552809725,7.88379478854638,74.3807737333605,0.0547471552809725,7.88379478854638,74.3807737333605,0.0547471552809725,7.88379478854638,74.3807737333605,0.0878269641307484,7.33804748639696,66.2643920903608
"Kentucky 6 per cents","1860-08-10",104,103.347826086957,104,1,0.652173913043478,0.058056373580143,0.058056373580143,0.0548814381123483,7.86305823219448,74.0588961074832,10.3965753424658,0.0548814381123483,7.86305823219448,74.0588961074832,0.0548814381123483,7.86305823219448,74.0588961074832,0.0548814381123483,7.86305823219448,74.0588961074832,0.0548814381123483,7.86305823219448,74.0588961074832,0.0548814381123483,7.86305823219448,74.0588961074832,0.0880598089120117,7.31610903582127,65.9481712797013
"Kentucky 6 per cents","1860-08-17",104.5,103.733695652174,104.5,1,0.766304347826087,0.0578404149421072,0.0578404149421072,0.0544003861932748,7.84950369154086,73.8287903180743,10.377397260274,0.0544003861932748,7.84950369154086,73.8287903180743,0.0544003861932748,7.84950369154086,73.8287903180743,0.0544003861932748,7.84950369154086,73.8287903180743,0.0544003861932748,7.84950369154086,73.8287903180743,0.0544003861932748,7.84950369154086,73.8287903180743,0.0876332374403403,7.30211989671744,65.734594415109
"Kentucky 6 per cents","1860-08-24",104.5,103.619565217391,104.5,1,0.880434782608696,0.0579041225217665,0.0579041225217665,0.05453440858539,7.82877157160894,73.5084026058056,10.3582191780822,0.05453440858539,7.82877157160894,73.5084026058056,0.05453440858539,7.82877157160894,73.5084026058056,0.05453440858539,7.82877157160894,73.5084026058056,0.05453440858539,7.82877157160894,73.5084026058056,0.05453440858539,7.82877157160894,73.5084026058056,0.0878667725145987,7.28017388960437,65.4198705926279
"Kentucky 6 per cents","1860-08-31",104,103.005434782609,104,1,0.994565217391304,0.0582493536643275,0.0582493536643275,0.055288460934352,7.80079658794937,73.097751185706,10.3390410958904,0.055288460934352,7.80079658794937,73.097751185706,0.055288460934352,7.80079658794937,73.097751185706,0.055288460934352,7.80079658794937,73.097751185706,0.055288460934352,7.80079658794937,73.097751185706,0.055288460934352,7.80079658794937,73.097751185706,0.0887513255876271,7.25097941144899,65.0104873178789
"Kentucky 6 per cents","1860-09-07",104,102.891304347826,104,1,1.10869565217391,0.0583139657722375,0.0583139657722375,0.0554255456071331,7.78002513199106,72.7788658154987,10.3198630136986,0.0554255456071331,7.78002513199106,72.7788658154987,0.0554255456071331,7.78002513199106,72.7788658154987,0.0554255456071331,7.78002513199106,72.7788658154987,0.0554255456071331,7.78002513199106,72.7788658154987,0.0554255456071331,7.78002513199106,72.7788658154987,0.088989702643562,7.22896176604223,64.6971101828142
"Kentucky 6 per cents","1860-09-14",103.5,102.277173913043,103.5,1,1.22282608695652,0.0586641160529252,0.0586641160529252,0.0561897266019993,7.75190172158307,72.3689684758759,10.3006849315069,0.0561897266019993,7.75190172158307,72.3689684758759,0.0561897266019993,7.75190172158307,72.3689684758759,0.0561897266019993,7.75190172158307,72.3689684758759,0.0561897266019993,7.75190172158307,72.3689684758759,0.0561897266019993,7.75190172158307,72.3689684758759,0.0899023158235514,7.19879395092321,64.2817797076875
"Kentucky 6 per cents","1860-09-21",104,102.663043478261,104,1,1.33695652173913,0.0584436209634727,0.0584436209634727,0.0557018653643139,7.73845539932303,72.1433399973253,10.2815068493151,0.0557018653643139,7.73845539932303,72.1433399973253,0.0557018653643139,7.73845539932303,72.1433399973253,0.0557018653643139,7.73845539932303,72.1433399973253,0.0557018653643139,7.73845539932303,72.1433399973253,0.0557018653643139,7.73845539932303,72.1433399973253,0.0894707050002054,7.18486963478988,64.0725331862485
"Kentucky 6 per cents","1860-09-28",104.5,103.048913043478,104.5,1,1.45108695652174,0.0582247771741997,0.0582247771741997,0.0552150380331018,7.72498026596483,71.9176887256588,10.2623287671233,0.0552150380331018,7.72498026596483,71.9176887256588,0.0552150380331018,7.72498026596483,71.9176887256588,0.0552150380331018,7.72498026596483,71.9176887256588,0.0552150380331018,7.72498026596483,71.9176887256588,0.0552150380331018,7.72498026596483,71.9176887256588,0.0890400423094632,7.17094498918707,63.8635775500159
"Kentucky 6 per cents","1860-10-05",104,102.434782608696,104,1,1.56521739130435,0.0585738539898132,0.0585738539898132,0.0559810919229371,7.69684938277313,71.5108079867971,10.2431506849315,0.0559810919229371,7.69684938277313,71.5108079867971,0.0559810919229371,7.69684938277313,71.5108079867971,0.0559810919229371,7.69684938277313,71.5108079867971,0.0559810919229371,7.69684938277313,71.5108079867971,0.0559810919229371,7.69684938277313,71.5108079867971,0.0899574520520248,7.14070111164178,63.4508641000479
"Kentucky 6 per cents","1860-10-12",104,102.320652173913,104,1,1.67934782608696,0.0586391883996388,0.0586391883996388,0.0561218103592046,7.67603256819767,71.1956648770837,10.2239726027397,0.0561218103592046,7.67603256819767,71.1956648770837,0.0561218103592046,7.67603256819767,71.1956648770837,0.0561218103592046,7.67603256819767,71.1956648770837,0.0561218103592046,7.67603256819767,71.1956648770837,0.0561218103592046,7.67603256819767,71.1956648770837,0.0902030106022075,7.11858796447653,63.1411218008581
"Kentucky 6 per cents","1860-10-19",104,102.20652173913,104,1,1.79347826086957,0.0587046687227481,0.0587046687227481,0.056263273766257,7.65520644077665,70.881270480923,10.2047945205479,0.056263273766257,7.65520644077665,70.881270480923,0.056263273766257,7.65520644077665,70.881270480923,0.056263273766257,7.65520644077665,70.881270480923,0.056263273766257,7.65520644077665,70.881270480923,0.056263273766257,7.65520644077665,70.881270480923,0.0904491525849921,7.09650400067685,62.8325328127764
"Kentucky 6 per cents","1860-10-26",104,102.092391304348,104,1,1.90760869565217,0.0587702954484961,0.0587702954484961,0.0564054883849463,7.63437091770301,70.5676248859109,10.1856164383562,0.0564054883849463,7.63437091770301,70.5676248859109,0.0564054883849463,7.63437091770301,70.5676248859109,0.0564054883849463,7.63437091770301,70.5676248859109,0.0564054883849463,7.63437091770301,70.5676248859109,0.0564054883849463,7.63437091770301,70.5676248859109,0.09069654324563,7.07440810796251,62.5247077735861
"Kentucky 6 per cents","1860-11-02",104,101.978260869565,104,1,2.02173913043478,0.0588360690684289,0.0588360690684289,0.0565484605305609,7.61352591508627,70.2547281797667,10.1664383561644,0.0565484605305609,7.61352591508627,70.2547281797667,0.0565484605305609,7.61352591508627,70.2547281797667,0.0565484605305609,7.61352591508627,70.2547281797667,0.0565484605305609,7.61352591508627,70.2547281797667,0.0565484605305609,7.61352591508627,70.2547281797667,0.0909454022343922,7.05229352656967,62.2176186582003
"Kentucky 6 per cents","1860-11-09",103.5,101.364130434783,103.5,1,2.13586956521739,0.0591925365932122,0.0591925365932122,0.057332493440555,7.58514322141348,69.8508587379185,10.1472602739726,0.057332493440555,7.58514322141348,69.8508587379185,0.057332493440555,7.58514322141348,69.8508587379185,0.057332493440555,7.58514322141348,69.8508587379185,0.057332493440555,7.58514322141348,69.8508587379185,0.057332493440555,7.58514322141348,69.8508587379185,0.0918839990008209,7.021881647047,61.8090464986523
"Kentucky 6 per cents","1860-11-16",103,100.75,103,1,2.25,0.0595533498759305,0.0595533498759305,0.058124754204074,7.55663439929431,69.4469624523504,10.1280821917808,0.058124754204074,7.55663439929431,69.4469624523504,0.058124754204074,7.55663439929431,69.4469624523504,0.058124754204074,7.55663439929431,69.4469624523504,0.058124754204074,7.55663439929431,69.4469624523504,0.058124754204074,7.55663439929431,69.4469624523504,0.0928325616519566,6.99133988179757,61.4005526393273
"Kentucky 6 per cents","1860-11-23",100,97.6358695652174,100,1,2.36413043478261,0.0614528249373782,0.0614528249373782,0.0622275352209462,7.48949163110658,68.5752174529749,10.108904109589,0.0622275352209462,7.48949163110658,68.5752174529749,0.0622275352209462,7.48949163110658,68.5752174529749,0.0622275352209462,7.48949163110658,68.5752174529749,0.0622275352209462,7.48949163110658,68.5752174529749,0.0622275352209462,7.48949163110658,68.5752174529749,0.097360354952341,6.91745640838285,60.4626961359702
"Kentucky 6 per cents","1860-11-30",100,97.5217391304348,100,1,2.47826086956522,0.0615247436469015,0.0615247436469015,0.0623885016321018,7.46840244762986,68.2652786557742,10.0897260273973,0.0623885016321018,7.46840244762986,68.2652786557742,0.0623885016321018,7.46840244762986,68.2652786557742,0.0623885016321018,7.46840244762986,68.2652786557742,0.0623885016321018,7.46840244762986,68.2652786557742,0.0623885016321018,7.46840244762986,68.2652786557742,0.0976271526702483,6.89537097061383,60.1614412046391
"Kentucky 6 per cents","1860-12-07",100,97.4076086956522,100,1,2.59239130434783,0.0615968308876862,0.0615968308876862,0.0625503528142283,7.4473018762897,67.9560882293273,10.0705479452055,0.0625503528142283,7.4473018762897,67.9560882293273,0.0625503528142283,7.4473018762897,67.9560882293273,0.0625503528142283,7.4473018762897,67.9560882293273,0.0625503528142283,7.4473018762897,67.9560882293273,0.0625503528142283,7.4473018762897,67.9560882293273,0.0979310546898293,6.87117688353639,59.8415151437187
"Kentucky 6 per cents","1860-12-14",100,97.2934782608696,100,1,2.70652173913043,0.0616690872528209,0.0616690872528209,0.0627130965727359,7.4261898086509,67.6476462354618,10.0513698630137,0.0627130965727359,7.4261898086509,67.6476462354618,0.0627130965727359,7.4261898086509,67.6476462354618,0.0627130965727359,7.4261898086509,67.6476462354618,0.0627130965727359,7.4261898086509,67.6476462354618,0.0627130965727359,7.4261898086509,67.6476462354618,0.0981983768949434,6.84920649933048,59.5431439627492
"Kentucky 6 per cents","1860-12-21",99,96.179347826087,99,1,2.82065217391304,0.0623834548228513,0.0623834548228513,0.0642469169477212,7.38864310939108,67.1442422426303,10.0321917808219,0.0642469169477212,7.38864310939108,67.1442422426303,0.0642469169477212,7.38864310939108,67.1442422426303,0.0642469169477212,7.38864310939108,67.1442422426303,0.0642469169477212,7.38864310939108,67.1442422426303,0.0642469169477212,7.38864310939108,67.1442422426303,0.0999557084707022,6.80865579945509,59.023133758226
"Kentucky 6 per cents","1860-12-28",100,97.0652173913043,100,1,2.93478260869565,0.0618141097424412,0.0618141097424412,0.063041293551443,7.38393074250191,67.0330077845684,10.0130136986301,0.063041293551443,7.38393074250191,67.0330077845684,0.063041293551443,7.38393074250191,67.0330077845684,0.063041293551443,7.38393074250191,67.0330077845684,0.063041293551443,7.38393074250191,67.0330077845684,0.063041293551443,7.38393074250191,67.0330077845684,0.0987559463393067,6.80421986358349,58.9398879359488
"Kentucky 6 per cents","1861-01-05",97,96.9337016574586,97,1,0.0662983425414365,0.0618979766315189,0.0618979766315189,0.0632275790714041,7.58791790085505,68.7473609143507,9.99109589041096,0.0632275790714041,7.58791790085505,68.7473609143507,0.0632275790714041,7.58791790085505,68.7473609143507,0.0632275790714041,7.58791790085505,68.7473609143507,0.0632275790714041,7.58791790085505,68.7473609143507,0.0632275790714041,7.58791790085505,68.7473609143507,0.0990728859366914,6.98873895592402,60.4113732337958
"Kentucky 6 per cents","1861-01-11",97,96.8342541436464,97,1,0.165745856353591,0.061961545044788,0.061961545044788,0.063365874305079,7.57002366528745,68.4802821652643,9.97465753424656,0.063365874305079,7.57002366528745,68.4802821652643,0.063365874305079,7.57002366528745,68.4802821652643,0.063365874305079,7.57002366528745,68.4802821652643,0.063365874305079,7.57002366528745,68.4802821652643,0.063365874305079,7.57002366528745,68.4802821652643,0.0993084146184234,6.96974889084958,60.1504377676977
"Kentucky 6 per cents","1861-01-18",96,95.7182320441989,96,1,0.281767955801105,0.0626839826839827,0.0626839826839827,0.0649136389245677,7.53438601124526,67.9891948325547,9.95547945205477,0.0649136389245677,7.53438601124526,67.9891948325547,0.0649136389245677,7.53438601124526,67.9891948325547,0.0649136389245677,7.53438601124526,67.9891948325547,0.0649136389245677,7.53438601124526,67.9891948325547,0.0649136389245677,7.53438601124526,67.9891948325547,0.101084275054416,6.93082898762238,59.6400430293
"Kentucky 6 per cents","1861-01-25",90.5,90.1022099447514,90.5,1,0.397790055248619,0.0665910414814361,0.0665910414814361,0.0730279606653217,7.42822259642784,66.6399796688192,9.93630136986303,0.0730279606653217,7.42822259642784,66.6399796688192,0.0730279606653217,7.42822259642784,66.6399796688192,0.0730279606653217,7.42822259642784,66.6399796688192,0.0730279606653217,7.42822259642784,66.6399796688192,0.0730279606653217,7.42822259642784,66.6399796688192,0.109992468745018,6.81178971878687,58.1474128652428
"Kentucky 6 per cents","1861-02-01",92.5,91.9861878453039,92.5,1,0.513812154696133,0.0652271839995195,0.0652271839995195,0.0702554653180644,7.43888578626764,66.7176663466432,9.91712328767124,0.0702554653180644,7.43888578626764,66.7176663466432,0.0702554653180644,7.43888578626764,66.7176663466432,0.0702554653180644,7.43888578626764,66.7176663466432,0.0702554653180644,7.43888578626764,66.7176663466432,0.0702554653180644,7.43888578626764,66.7176663466432,0.107081030325206,6.82565131054071,58.2902049889187
"Kentucky 6 per cents","1861-02-08",91.5,90.8701657458564,91.5,1,0.629834254143646,0.0660282717738258,0.0660282717738258,0.0719083855382192,7.40236706662907,66.2219750612844,9.89794520547945,0.0719083855382192,7.40236706662907,66.2219750612844,0.0719083855382192,7.40236706662907,66.2219750612844,0.0719083855382192,7.40236706662907,66.2219750612844,0.0719083855382192,7.40236706662907,66.2219750612844,0.0719083855382192,7.40236706662907,66.2219750612844,0.108992300606653,6.78495318696766,57.7670961014869
"Kentucky 6 per cents","1861-02-15",92,91.2541436464088,92,1,0.74585635359116,0.0657504389416964,0.0657504389416964,0.0713489602878936,7.38949553672032,66.0136418331613,9.87876712328766,0.0713489602878936,7.38949553672032,66.0136418331613,0.0713489602878936,7.38949553672032,66.0136418331613,0.0713489602878936,7.38949553672032,66.0136418331613,0.0713489602878936,7.38949553672032,66.0136418331613,0.0713489602878936,7.38949553672032,66.0136418331613,0.108495260955018,6.77149229184019,57.5768860061914
"Kentucky 6 per cents","1861-02-22",93,92.1381215469613,93,1,0.861878453038674,0.0651196258319842,0.0651196258319842,0.0700687482885455,7.3835623041116,65.8910618063217,9.85958904109587,0.0700687482885455,7.3835623041116,65.8910618063217,0.0700687482885455,7.3835623041116,65.8910618063217,0.0700687482885455,7.3835623041116,65.8910618063217,0.0700687482885455,7.3835623041116,65.8910618063217,0.0700687482885455,7.3835623041116,65.8910618063217,0.107199479694765,6.76705249391164,57.4961240702252
