"date","price"
1863-01-19,1.00969024389353
1863-01-20,1.01269591733183
1863-01-21,1.01710949183305
1863-01-22,1.02154230176274
1863-01-23,1.02599443095356
1863-01-24,1.02999907366653
1863-01-25,1.03401934722774
1863-01-26,1.03805531264725
1863-01-27,1.04210703117323
1863-01-28,1.04617456429291
1863-01-29,1.05025797373354
1863-01-30,1.05435732146326
1863-01-31,1.05802482186401
1863-02-01,1.06170507938126
1863-02-02,1.06560419076086
1863-02-03,1.06951762162507
1863-02-04,1.0734454245622
1863-02-05,1.07738765235367
1863-02-06,1.08134435797476
1863-02-07,1.08483986146756
1863-02-08,1.08834666436243
1863-02-09,1.09186480318528
1863-02-10,1.09539431458011
1863-02-11,1.10051152938402
1863-02-12,1.10565264963184
1863-02-13,1.1108177869996
1863-02-14,1.11552303349858
1863-02-15,1.12024821066924
1863-02-16,1.1245372833297
1863-02-17,1.1288427774797
1863-02-18,1.1331647559919
1863-02-19,1.13750328197965
1863-02-20,1.14185841879795
1863-02-21,1.14681152865411
1863-02-22,1.1517861239211
1863-02-23,1.15678229779753
1863-02-24,1.16180014388626
1863-02-25,1.16683975619619
1863-02-26,1.17190122914399
1863-02-27,1.17698465755592
1863-02-28,1.1815906399642
1863-03-01,1.18621464730918
1863-03-02,1.19145359036827
1863-03-03,1.19671567133452
1863-03-04,1.202000992397
1863-03-05,1.2073096561961
1863-03-06,1.21264176582555
1863-03-07,1.21736127510645
1863-03-08,1.22209915235758
1863-03-09,1.22685546906568
1863-03-10,1.23163029699571
1863-03-11,1.238131981195
1863-03-12,1.24466798729879
1863-03-13,1.25123849648985
1863-03-14,1.25714965139791
1863-03-15,1.26308873203911
1863-03-16,1.26836040764596
1863-03-17,1.27365408532044
1863-03-18,1.27896985689122
1863-03-19,1.28430781457024
1863-03-20,1.28966805095428
1863-03-21,1.29558464106417
1863-03-22,1.30152837462271
1863-03-23,1.3074993761555
1863-03-24,1.31349777075938
1863-03-25,1.31952368410513
1863-03-26,1.32557724244005
1863-03-27,1.33165857259063
1863-03-28,1.33703685473413
1863-03-29,1.34243685860077
1863-03-30,1.34785867191989
1863-03-31,1.35330238277518
1863-04-01,1.35876807960608
1863-04-02,1.36486001477852
1863-04-03,1.37097926268719
1863-04-04,1.37641620635506
1863-04-05,1.38187471151351
1863-04-06,1.38735486366974
1863-04-07,1.39285674867006
1863-04-08,1.39838045270121
1863-04-09,1.40392606229176
1863-04-10,1.40949366431338
1863-04-11,1.41569684882377
1863-04-12,1.42192733356192
1863-04-13,1.42818523867619
1863-04-14,1.43447068484372
1863-04-15,1.44078379327274
1863-04-16,1.44640748874165
1863-04-17,1.45205313472864
1863-04-18,1.45692176343755
1863-04-19,1.46180671630495
1863-04-20,1.46670804806455
1863-04-21,1.47350111719032
1863-04-22,1.48032564846577
1863-04-23,1.48718178760808
