"date","series","gold_rate","bond","wgt","price","price_clean","accrued_interest","current_yield","ytm","duration","convexity","maturity","registered"
1865-08-19,"10-40's",1.43875051044732,"us_ten_forty_1901",0.032258064516129,68.0277777761271,65.7044082109097,2.32336956521739,0.0760983948588367,0.0773673271752058,12.7107258885081,284.750809510314,35.5534246575342,0
1865-08-19,"10-40's",1.43875051044732,"us_ten_forty_1902",0.032258064516129,68.0277777761271,65.7044082109097,2.32336956521739,0.0760983948588367,0.0771727619809688,12.76610688532,289.613111782974,36.5534246575342,0
1865-08-19,"10-40's",1.43875051044732,"us_ten_forty_1903",0.032258064516129,68.0277777761271,65.7044082109097,2.32336956521739,0.0760983948588367,0.0769956412885517,12.81554936444,294.179510246145,37.5534246575342,0
1865-08-19,"10-40's",1.43875051044732,"us_ten_forty_1904",0.032258064516129,68.0277777761271,65.7044082109097,2.32336956521739,0.0760983948588367,0.0767725683494503,12.8775800458542,298.994700716569,38.5561643835616,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1869",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.151686183413527,3.5930411309736,14.3585778953117,4.20547945205479,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1870",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.136321463629409,4.29060803883982,20.9550457985422,5.20547945205479,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1871",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.125971868973272,4.93562515270305,28.366725287258,6.20547945205479,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1872",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.118490077939552,5.53383355438382,36.4608263132701,7.20821917808219,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1873",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.11291517303432,6.08438056636605,45.0446830979075,8.20821917808219,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1874",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.108551859139685,6.59422183384529,54.0304145487938,9.20821917808219,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1875",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.105084674273135,7.06397600481426,63.2888246426543,10.2082191780822,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1876",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.102241174751636,7.49840478365911,72.7552520242976,11.2109589041096,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1877",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0999057014309992,7.89741598016897,82.2898095226985,12.2109589041096,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1878",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0979455916643675,8.26471150962496,91.8431033582111,13.2109589041096,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1879",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0962814180662066,8.60253873278549,101.350166013584,14.2109589041096,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1880",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0948444803307879,8.9137113340136,110.778660063926,15.213698630137,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1881",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0936112854425425,9.19878938386929,120.035056657183,16.213698630137,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1882",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0925371641657708,9.46037107306238,129.102243028308,17.213698630137,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1883",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0915956680984216,9.7001961894695,137.947052856754,18.213698630137,0
1865-08-19,"5-20's, Coup.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1884",0.0625,72.5455867727537,70.7521085118841,1.79347826086957,0.0848031263830418,0.0907594750600295,9.92030528632571,146.561528738665,19.2164383561644,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1869",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.150356480333878,3.5949645737684,14.368310648364,4.20547945205479,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1870",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.135209327739675,4.29341119123461,20.9725412700312,5.20547945205479,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1871",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.124991526874574,4.93985194234147,28.3974419015353,6.20547945205479,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1872",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.117626932521237,5.53886496026713,36.5037442051526,7.20821917808219,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1873",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.112130414525459,6.09066141697782,45.1053485291452,8.20821917808219,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1874",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.107827555319644,6.60185412874693,54.1125981174423,9.20821917808219,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1875",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.104408576364067,7.07302149771559,63.3961436567022,10.2082191780822,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1876",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.101604446804833,7.50891356312168,72.8913559146312,11.2109589041096,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1877",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0993012133638108,7.9094397861994,82.4583513286715,12.2109589041096,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1878",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0973680187415271,8.27828731679488,92.0476479345014,13.2109589041096,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1879",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0957265584009986,8.61769394388049,101.594159971015,14.2109589041096,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1880",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0943090051151251,8.9304688449027,111.065522270622,15.213698630137,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1881",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0930924072535047,9.2171545311502,120.367785289806,16.213698630137,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1882",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0920326286661508,9.48034528343959,129.48373476529,17.213698630137,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1883",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0911036016705611,9.7217731670482,138.379969653183,18.213698630137,0
1865-08-19,"5-20's, Reg.",1.43875051044732,"us_five_twenty_of_1864_redeemed_1884",0.0625,72.8931105417249,71.0996322808553,1.79347826086957,0.0843886221000273,0.0902783263713167,9.94347594988198,147.048430987861,19.2164383561644,0
